QQ-YYYY,PASSENGERS,MEDIAN_ITIN_FARE,AVG_ITIN_FARE,MIN_ITIN_FARE,MAX_ITIN_FARE,ORIGIN_CITY_NAME,ORIGIN_LONGITUDE,ORIGIN_LATITUDE,DEST_CITY_NAME
Q3 of 2017,48.0,449.0,476.1621621621622,11.0,1147.0,"Des Moines, IA",-93.65666667,41.53388889,"Oakland, CA"
Q3 of 2017,139.0,475.0,526.3671875,0.0,2410.0,"Des Moines, IA",-93.65666667,41.53388889,"San Francisco, CA"
Q3 of 2017,61.0,506.0,526.6363636363636,11.0,880.0,"Des Moines, IA",-93.65666667,41.53388889,"San Jose, CA"
Q3 of 2017,5.0,465.0,528.2,273.0,825.0,"Des Moines, IA",-93.65666667,41.53388889,"Santa Rosa, CA"
Q3 of 2017,716.0,358.0,365.26536312849163,11.0,1148.0,"Detroit, MI",-83.34444444,42.21666667,"Oakland, CA"
Q3 of 2017,1838.0,595.0,652.1496598639455,0.0,2606.0,"Detroit, MI",-83.34444444,42.21666667,"San Francisco, CA"
Q3 of 2017,248.0,534.0,538.0418410041841,0.0,1320.0,"Detroit, MI",-83.34444444,42.21666667,"San Jose, CA"
Q3 of 2017,9.0,422.0,368.22222222222223,0.0,585.0,"Detroit, MI",-83.34444444,42.21666667,"Santa Rosa, CA"
Q3 of 2017,2.0,1895.0,1895.0,1877.0,1913.0,"Unalaska, AK",-166.53888889,53.89583333,"Oakland, CA"
Q3 of 2017,1.0,1844.0,1844.0,1844.0,1844.0,"Unalaska, AK",-166.53888889,53.89583333,"San Jose, CA"
Q3 of 2017,1.0,662.0,662.0,662.0,662.0,"Kearney, NE",-98.99888889,40.72833333,"San Francisco, CA"
Q3 of 2017,1.0,922.0,922.0,922.0,922.0,"Kearney, NE",-98.99888889,40.72833333,"San Jose, CA"
Q3 of 2017,13.0,319.0,376.0769230769231,11.0,865.0,"Wenatchee, WA",-120.20777778,47.39972222,"Oakland, CA"
Q3 of 2017,16.0,291.0,301.5,11.0,809.0,"Wenatchee, WA",-120.20777778,47.39972222,"San Francisco, CA"
Q3 of 2017,10.0,377.5,447.2,178.0,926.0,"Wenatchee, WA",-120.20777778,47.39972222,"San Jose, CA"
Q3 of 2017,1.0,143.0,143.0,143.0,143.0,"Wenatchee, WA",-120.20777778,47.39972222,"Santa Rosa, CA"
Q3 of 2017,4.0,478.5,568.25,401.0,915.0,"Eau Claire, WI",-91.48722222,44.86444444,"San Francisco, CA"
Q3 of 2017,13.0,503.0,555.6153846153846,11.0,1053.0,"Panama City, FL",-85.79888889,30.35777778,"Oakland, CA"
Q3 of 2017,33.0,552.0,560.8,0.0,1232.0,"Panama City, FL",-85.79888889,30.35777778,"San Francisco, CA"
Q3 of 2017,14.0,492.0,482.38461538461536,11.0,941.0,"Panama City, FL",-85.79888889,30.35777778,"San Jose, CA"
Q3 of 2017,11.0,653.0,681.2727272727273,0.0,1089.0,"Eagle, CO",-106.91388889,39.64361111,"San Francisco, CA"
Q3 of 2017,1.0,853.0,853.0,853.0,853.0,"Elko, NV",-115.78972222,40.82388889,"San Francisco, CA"
Q3 of 2017,1.0,574.0,574.0,574.0,574.0,"Elko, NV",-115.78972222,40.82388889,"San Jose, CA"
Q3 of 2017,21.0,589.0,719.4761904761905,45.0,1536.0,"Elmira/Corning, NY",-76.89527778,42.16083333,"San Francisco, CA"
Q3 of 2017,118.0,377.0,374.6224489795918,11.0,960.0,"El Paso, TX",-106.37722222,31.80666667,"Oakland, CA"
Q3 of 2017,72.0,434.0,459.86567164179104,0.0,1335.0,"El Paso, TX",-106.37722222,31.80666667,"San Francisco, CA"
Q3 of 2017,95.0,427.0,469.9156626506024,11.0,1057.0,"El Paso, TX",-106.37722222,31.80666667,"San Jose, CA"
Q3 of 2017,1.0,277.0,277.0,277.0,277.0,"El Paso, TX",-106.37722222,31.80666667,"Santa Rosa, CA"
Q3 of 2017,4.0,857.0,853.5,665.0,1035.0,"Kenai, AK",-151.25111111,60.5675,"Oakland, CA"
Q3 of 2017,5.0,986.0,988.8,884.0,1118.0,"Kenai, AK",-151.25111111,60.5675,"San Francisco, CA"
Q3 of 2017,2.0,1065.0,1065.0,932.0,1198.0,"Kenai, AK",-151.25111111,60.5675,"San Jose, CA"
Q3 of 2017,1.0,0.0,0.0,0.0,0.0,"Kenai, AK",-151.25111111,60.5675,"Santa Rosa, CA"
Q3 of 2017,20.0,563.0,637.6,0.0,1844.0,"Erie, PA",-80.17861111,42.08,"San Francisco, CA"
Q3 of 2017,1.0,0.0,0.0,0.0,0.0,"Erie, PA",-80.17861111,42.08,"San Jose, CA"
Q3 of 2017,2.0,524.0,524.0,420.0,628.0,"Escanaba, MI",-87.08666667,45.72055556,"San Francisco, CA"
Q3 of 2017,150.0,128.0,163.55072463768116,54.0,556.0,"Eugene, OR",-123.2175,44.12083333,"Oakland, CA"
Q3 of 2017,265.0,408.5,462.94805194805195,0.0,1492.0,"Eugene, OR",-123.2175,44.12083333,"San Francisco, CA"
Q3 of 2017,133.0,256.0,327.57377049180326,11.0,1105.0,"Eugene, OR",-123.2175,44.12083333,"San Jose, CA"
Q3 of 2017,9.0,559.5,587.5,254.0,1005.0,"Eugene, OR",-123.2175,44.12083333,"Santa Rosa, CA"
Q3 of 2017,1.0,556.0,556.0,556.0,556.0,"Evansville, IN",-87.5325,38.03666667,"Oakland, CA"
Q3 of 2017,16.0,671.5,842.6428571428571,0.0,3205.0,"Evansville, IN",-87.5325,38.03666667,"San Francisco, CA"
Q3 of 2017,9.0,538.0,647.5555555555555,0.0,1360.0,"Evansville, IN",-87.5325,38.03666667,"San Jose, CA"
Q3 of 2017,1.0,698.0,698.0,698.0,698.0,"New Bern/Morehead/Beaufort, NC",-77.0425,35.07361111,"Oakland, CA"
Q3 of 2017,13.0,466.0,467.9230769230769,11.0,792.0,"New Bern/Morehead/Beaufort, NC",-77.0425,35.07361111,"San Francisco, CA"
Q3 of 2017,1.0,587.0,587.0,587.0,587.0,"New Bern/Morehead/Beaufort, NC",-77.0425,35.07361111,"San Jose, CA"
Q3 of 2017,323.0,462.0,441.4921465968586,11.0,1236.0,"Newark, NJ",-74.17166667,40.69583333,"Oakland, CA"
Q3 of 2017,6709.0,641.0,991.9916996047431,0.0,17407.0,"Newark, NJ",-74.17166667,40.69583333,"San Francisco, CA"
Q3 of 2017,950.0,455.0,534.747680890538,0.0,2105.0,"Newark, NJ",-74.17166667,40.69583333,"San Jose, CA"
Q3 of 2017,13.0,584.0,715.1538461538462,0.0,2853.0,"Newark, NJ",-74.17166667,40.69583333,"Santa Rosa, CA"
Q3 of 2017,1.0,823.0,823.0,823.0,823.0,"Key West, FL",-81.75972222,24.55555556,"Oakland, CA"
Q3 of 2017,17.0,551.0,658.6470588235294,11.0,2115.0,"Key West, FL",-81.75972222,24.55555556,"San Francisco, CA"
Q3 of 2017,3.0,629.0,620.3333333333334,442.0,790.0,"Key West, FL",-81.75972222,24.55555556,"San Jose, CA"
Q3 of 2017,15.0,440.0,382.2857142857143,11.0,1106.0,"Fairbanks, AK",-147.86277778,64.81444444,"Oakland, CA"
Q3 of 2017,51.0,546.0,548.7551020408164,11.0,1517.0,"Fairbanks, AK",-147.86277778,64.81444444,"San Francisco, CA"
Q3 of 2017,31.0,525.5,560.1,11.0,1372.0,"Fairbanks, AK",-147.86277778,64.81444444,"San Jose, CA"
Q3 of 2017,2.0,499.0,499.0,409.0,589.0,"Fargo, ND",-96.81472222,46.91555556,"Oakland, CA"
Q3 of 2017,85.0,582.5,644.4078947368421,0.0,1520.0,"Fargo, ND",-96.81472222,46.91555556,"San Francisco, CA"
Q3 of 2017,20.0,615.5,587.95,11.0,777.0,"Fargo, ND",-96.81472222,46.91555556,"San Jose, CA"
Q3 of 2017,88.0,421.0,436.40625,0.0,774.0,"Fresno, CA",-119.71722222,36.77666667,"San Francisco, CA"
Q3 of 2017,27.0,490.0,540.5925925925926,11.0,1576.0,"Fayetteville, NC",-78.88027778,34.99138889,"San Francisco, CA"
Q3 of 2017,1.0,1202.0,1202.0,1202.0,1202.0,"Fayetteville, NC",-78.88027778,34.99138889,"San Jose, CA"
Q3 of 2017,175.0,254.0,303.2300884955752,0.0,966.0,"Kalispell, MT",-114.25111111,48.31277778,"Oakland, CA"
Q3 of 2017,147.0,442.0,447.76190476190476,0.0,1069.0,"Kalispell, MT",-114.25111111,48.31277778,"San Francisco, CA"
Q3 of 2017,76.0,413.0,429.05479452054794,11.0,1241.0,"Kalispell, MT",-114.25111111,48.31277778,"San Jose, CA"
Q3 of 2017,5.0,591.0,595.6,295.0,762.0,"Kalispell, MT",-114.25111111,48.31277778,"Santa Rosa, CA"
Q3 of 2017,10.0,397.5,403.9,229.0,733.0,"Flagstaff, AZ",-111.67166667,35.13777778,"Oakland, CA"
Q3 of 2017,30.0,343.0,444.48148148148147,11.0,2376.0,"Flagstaff, AZ",-111.67166667,35.13777778,"San Francisco, CA"
Q3 of 2017,18.0,383.0,353.0,11.0,733.0,"Flagstaff, AZ",-111.67166667,35.13777778,"San Jose, CA"
Q3 of 2017,4.0,293.5,227.0,11.0,310.0,"Flagstaff, AZ",-111.67166667,35.13777778,"Santa Rosa, CA"
Q3 of 2017,72.0,461.0,461.8550724637681,11.0,1154.0,"Fort Lauderdale, FL",-80.15166667,26.07416667,"Oakland, CA"
Q3 of 2017,1154.0,408.0,467.0870165745856,0.0,3496.0,"Fort Lauderdale, FL",-80.15166667,26.07416667,"San Francisco, CA"
Q3 of 2017,64.0,484.0,461.42857142857144,11.0,1410.0,"Fort Lauderdale, FL",-80.15166667,26.07416667,"San Jose, CA"
Q3 of 2017,8.0,557.0,492.0,11.0,642.0,"Florence, SC",-79.72444444,34.18888889,"San Francisco, CA"
Q3 of 2017,1.0,436.0,436.0,436.0,436.0,"Florence, SC",-79.72444444,34.18888889,"San Jose, CA"
Q3 of 2017,26.0,507.0,568.7777777777778,343.0,1103.0,"Flint, MI",-83.74166667,42.96666667,"Oakland, CA"
Q3 of 2017,23.0,459.0,471.42857142857144,11.0,1366.0,"Flint, MI",-83.74166667,42.96666667,"San Francisco, CA"
Q3 of 2017,11.0,460.0,437.09090909090907,11.0,845.0,"Flint, MI",-83.74166667,42.96666667,"San Jose, CA"
Q3 of 2017,1.0,403.0,403.0,403.0,403.0,"Sioux Falls, SD",-96.74083333,43.57888889,"Oakland, CA"
Q3 of 2017,64.0,507.5,521.3888888888889,0.0,1142.0,"Sioux Falls, SD",-96.74083333,43.57888889,"San Francisco, CA"
Q3 of 2017,23.0,530.0,600.9565217391304,373.0,991.0,"Sioux Falls, SD",-96.74083333,43.57888889,"San Jose, CA"
Q3 of 2017,1.0,485.0,485.0,485.0,485.0,"Sioux Falls, SD",-96.74083333,43.57888889,"Santa Rosa, CA"
Q3 of 2017,12.0,559.5,655.1666666666666,407.0,1173.0,"Fort Smith, AR",-94.3675,35.33666667,"San Francisco, CA"
Q3 of 2017,1.0,575.0,575.0,575.0,575.0,"Fort Smith, AR",-94.3675,35.33666667,"San Jose, CA"
Q3 of 2017,33.0,610.0,683.1290322580645,0.0,1435.0,"Fort Wayne, IN",-85.18805556,40.97833333,"San Francisco, CA"
Q3 of 2017,15.0,573.0,616.0769230769231,11.0,1446.0,"Fort Wayne, IN",-85.18805556,40.97833333,"San Jose, CA"
Q3 of 2017,6.0,467.5,397.8333333333333,0.0,870.0,"Gillette, WY",-105.525,44.35138889,"San Francisco, CA"
Q3 of 2017,1.0,1781.0,1781.0,1781.0,1781.0,"Gillette, WY",-105.525,44.35138889,"San Jose, CA"
Q3 of 2017,5.0,267.0,283.0,11.0,587.0,"Garden City, KS",-100.72972222,37.92861111,"San Francisco, CA"
Q3 of 2017,545.0,406.0,413.90731707317076,11.0,887.0,"Spokane, WA",-117.53277778,47.62,"Oakland, CA"
Q3 of 2017,278.0,341.0,353.5098814229249,0.0,1051.0,"Spokane, WA",-117.53277778,47.62,"San Francisco, CA"
Q3 of 2017,204.0,331.0,345.18617021276594,0.0,1051.0,"Spokane, WA",-117.53277778,47.62,"San Jose, CA"
Q3 of 2017,36.0,375.5,337.05882352941177,0.0,734.0,"Spokane, WA",-117.53277778,47.62,"Santa Rosa, CA"
Q3 of 2017,19.0,506.0,494.6470588235294,11.0,1205.0,"Grand Forks, ND",-97.17861111,47.95194444,"San Francisco, CA"
Q3 of 2017,5.0,611.0,651.0,483.0,842.0,"Grand Forks, ND",-97.17861111,47.95194444,"San Jose, CA"
Q3 of 2017,1.0,394.0,394.0,394.0,394.0,"Longview, TX",-94.71527778,32.38666667,"San Francisco, CA"
Q3 of 2017,1.0,11.0,11.0,11.0,11.0,"Longview, TX",-94.71527778,32.38666667,"San Jose, CA"
Q3 of 2017,28.0,434.0,521.0769230769231,11.0,1425.0,"Grand Junction, CO",-108.51388889,39.11861111,"Oakland, CA"
Q3 of 2017,41.0,500.0,509.25,0.0,1304.0,"Grand Junction, CO",-108.51388889,39.11861111,"San Francisco, CA"
Q3 of 2017,31.0,396.0,458.7037037037037,328.0,783.0,"Grand Junction, CO",-108.51388889,39.11861111,"San Jose, CA"
Q3 of 2017,5.0,683.0,632.0,393.0,915.0,"Grand Junction, CO",-108.51388889,39.11861111,"Santa Rosa, CA"
Q3 of 2017,1.0,832.0,832.0,832.0,832.0,"Gainesville, FL",-82.27583333,29.68972222,"Oakland, CA"
Q3 of 2017,18.0,573.5,630.2222222222222,11.0,1351.0,"Gainesville, FL",-82.27583333,29.68972222,"San Francisco, CA"
Q3 of 2017,5.0,459.0,510.6,11.0,1105.0,"Gainesville, FL",-82.27583333,29.68972222,"San Jose, CA"
Q3 of 2017,4.0,651.0,613.25,360.0,791.0,"Gulfport/Biloxi, MS",-89.07027778,30.40611111,"Oakland, CA"
Q3 of 2017,12.0,617.0,748.0833333333334,379.0,1817.0,"Gulfport/Biloxi, MS",-89.07027778,30.40611111,"San Francisco, CA"
Q3 of 2017,7.0,468.0,477.0,415.0,531.0,"Gulfport/Biloxi, MS",-89.07027778,30.40611111,"San Jose, CA"
Q3 of 2017,1.0,789.0,789.0,789.0,789.0,"Green Bay, WI",-88.13055556,44.48805556,"Oakland, CA"
Q3 of 2017,60.0,610.5,638.2068965517242,0.0,1403.0,"Green Bay, WI",-88.13055556,44.48805556,"San Francisco, CA"
Q3 of 2017,25.0,531.5,589.375,0.0,1866.0,"Green Bay, WI",-88.13055556,44.48805556,"San Jose, CA"
Q3 of 2017,1.0,790.0,790.0,790.0,790.0,"Grand Island, NE",-98.30666667,40.96722222,"Oakland, CA"
Q3 of 2017,7.0,504.5,612.8333333333334,377.0,1205.0,"Grand Island, NE",-98.30666667,40.96722222,"San Francisco, CA"
Q3 of 2017,5.0,457.0,504.6,430.0,603.0,"Grand Island, NE",-98.30666667,40.96722222,"San Jose, CA"
Q3 of 2017,1.0,1235.0,1235.0,1235.0,1235.0,"Killeen, TX",-97.8275,31.06472222,"Oakland, CA"
Q3 of 2017,2.0,532.0,532.0,416.0,648.0,"Killeen, TX",-97.8275,31.06472222,"San Francisco, CA"
Q3 of 2017,4.0,423.0,502.3333333333333,416.0,668.0,"Killeen, TX",-97.8275,31.06472222,"San Jose, CA"
Q3 of 2017,61.0,484.0,461.2307692307692,11.0,1067.0,"Grand Rapids, MI",-85.52416667,42.88111111,"Oakland, CA"
Q3 of 2017,201.0,511.0,546.015306122449,0.0,1740.0,"Grand Rapids, MI",-85.52416667,42.88111111,"San Francisco, CA"
Q3 of 2017,72.0,554.0,565.7857142857143,0.0,1130.0,"Grand Rapids, MI",-85.52416667,42.88111111,"San Jose, CA"
Q3 of 2017,1.0,473.0,473.0,473.0,473.0,"Grand Rapids, MI",-85.52416667,42.88111111,"Santa Rosa, CA"
Q3 of 2017,2.0,512.5,512.5,475.0,550.0,"Greensboro/High Point, NC",-79.94277778,36.09194444,"Oakland, CA"
Q3 of 2017,65.0,607.5,629.421875,0.0,1898.0,"Greensboro/High Point, NC",-79.94277778,36.09194444,"San Francisco, CA"
Q3 of 2017,22.0,658.0,676.2727272727273,11.0,1402.0,"Greensboro/High Point, NC",-79.94277778,36.09194444,"San Jose, CA"
Q3 of 2017,1.0,1109.0,1109.0,1109.0,1109.0,"Greensboro/High Point, NC",-79.94277778,36.09194444,"Santa Rosa, CA"
Q3 of 2017,25.0,432.0,457.25,11.0,971.0,"Greer, SC",-82.21388889,34.89888889,"Oakland, CA"
Q3 of 2017,73.0,567.5,620.3611111111111,0.0,1530.0,"Greer, SC",-82.21388889,34.89888889,"San Francisco, CA"
Q3 of 2017,40.0,561.0,635.9444444444445,342.0,1756.0,"Greer, SC",-82.21388889,34.89888889,"San Jose, CA"
Q3 of 2017,3.0,615.0,421.0,11.0,637.0,"Gustavus, AK",-135.705,58.4275,"Oakland, CA"
Q3 of 2017,5.0,690.0,622.25,11.0,1098.0,"Gustavus, AK",-135.705,58.4275,"San Francisco, CA"
Q3 of 2017,2.0,621.5,621.5,614.0,629.0,"Gustavus, AK",-135.705,58.4275,"San Jose, CA"
Q3 of 2017,20.0,458.0,496.45,11.0,1165.0,"Great Falls, MT",-111.36694444,47.48555556,"Oakland, CA"
Q3 of 2017,24.0,325.5,347.8333333333333,0.0,1067.0,"Great Falls, MT",-111.36694444,47.48555556,"San Francisco, CA"
Q3 of 2017,22.0,365.0,408.6818181818182,11.0,853.0,"Great Falls, MT",-111.36694444,47.48555556,"San Jose, CA"
Q3 of 2017,1.0,441.0,441.0,441.0,441.0,"Great Falls, MT",-111.36694444,47.48555556,"Santa Rosa, CA"
Q3 of 2017,1.0,545.0,545.0,545.0,545.0,"Columbus, MS",-88.59138889,33.45027778,"Oakland, CA"
Q3 of 2017,1.0,503.0,503.0,503.0,503.0,"Columbus, MS",-88.59138889,33.45027778,"San Francisco, CA"
Q3 of 2017,11.0,638.5,625.6,0.0,975.0,"Gunnison, CO",-106.93888889,38.53388889,"San Francisco, CA"
Q3 of 2017,13.0,2246.5,2272.75,1869.0,2690.0,"Guam, Guam",144.79722222,13.48388889,"San Francisco, CA"
Q3 of 2017,15.0,573.5,642.4285714285714,0.0,1090.0,"Hayden, CO",-107.22,40.48166667,"San Francisco, CA"
Q3 of 2017,3.0,499.0,504.0,0.0,1013.0,"Hayden, CO",-107.22,40.48166667,"San Jose, CA"
Q3 of 2017,1.0,661.0,661.0,661.0,661.0,"Hayden, CO",-107.22,40.48166667,"Santa Rosa, CA"
Q3 of 2017,10.0,756.5,729.3,521.0,927.0,"Hilton Head, SC",-80.68333333,32.21666667,"San Francisco, CA"
Q3 of 2017,1.0,11.0,11.0,11.0,11.0,"Hilton Head, SC",-80.68333333,32.21666667,"San Jose, CA"
Q3 of 2017,2.0,604.0,604.0,501.0,707.0,"Hibbing, MN",-92.83861111,47.38861111,"San Francisco, CA"
Q3 of 2017,14.0,403.0,429.14285714285717,11.0,818.0,"Helena, MT",-111.98194444,46.60666667,"Oakland, CA"
Q3 of 2017,28.0,405.5,437.0357142857143,0.0,864.0,"Helena, MT",-111.98194444,46.60666667,"San Francisco, CA"
Q3 of 2017,19.0,357.0,402.29411764705884,0.0,805.0,"Helena, MT",-111.98194444,46.60666667,"San Jose, CA"
Q3 of 2017,2.0,215.0,215.0,11.0,419.0,"Helena, MT",-111.98194444,46.60666667,"Santa Rosa, CA"
Q3 of 2017,2082.0,606.0,633.0155118924508,0.0,2472.0,"Honolulu, HI",-157.9225,21.31861111,"Oakland, CA"
Q3 of 2017,4538.0,623.0,688.3644028103045,0.0,9999.0,"Honolulu, HI",-157.9225,21.31861111,"San Francisco, CA"
Q3 of 2017,2175.0,624.0,641.6804511278195,0.0,3389.0,"Honolulu, HI",-157.9225,21.31861111,"San Jose, CA"
Q3 of 2017,2.0,55.0,55.0,11.0,99.0,"Honolulu, HI",-157.9225,21.31861111,"Santa Rosa, CA"
Q3 of 2017,1.0,957.0,957.0,957.0,957.0,"Homer, AK",-151.47638889,59.64527778,"Oakland, CA"
Q3 of 2017,2.0,787.0,787.0,753.0,821.0,"Homer, AK",-151.47638889,59.64527778,"San Jose, CA"
Q3 of 2017,603.0,441.0,473.69032258064516,11.0,1170.0,"Houston, TX",-95.27861111,29.645,"Oakland, CA"
Q3 of 2017,87.0,393.0,420.2674418604651,11.0,1185.0,"Houston, TX",-95.27861111,29.645,"San Francisco, CA"
Q3 of 2017,135.0,462.0,457.28,11.0,1138.0,"Houston, TX",-95.27861111,29.645,"San Jose, CA"
Q3 of 2017,45.0,511.0,597.5581395348837,0.0,1440.0,"White Plains, NY",-73.70777778,41.06888889,"San Francisco, CA"
Q3 of 2017,2.0,611.0,611.0,459.0,763.0,"White Plains, NY",-73.70777778,41.06888889,"San Jose, CA"
Q3 of 2017,14.0,451.0,456.6,11.0,825.0,"Harlingen/San Benito, TX",-97.65222222,26.22805556,"Oakland, CA"
Q3 of 2017,5.0,600.0,661.6,482.0,992.0,"Harlingen/San Benito, TX",-97.65222222,26.22805556,"San Francisco, CA"
Q3 of 2017,6.0,390.0,287.0,0.0,480.0,"Harlingen/San Benito, TX",-97.65222222,26.22805556,"San Jose, CA"
Q3 of 2017,2.0,665.5,665.5,585.0,746.0,"Huntsville, AL",-86.77555556,34.64277778,"Oakland, CA"
Q3 of 2017,48.0,624.0,711.5,0.0,2997.0,"Huntsville, AL",-86.77555556,34.64277778,"San Francisco, CA"
Q3 of 2017,23.0,797.0,815.5217391304348,0.0,2089.0,"Huntsville, AL",-86.77555556,34.64277778,"San Jose, CA"
Q3 of 2017,5.0,574.5,553.25,432.0,632.0,"Ashland, WV",-82.55611111,38.36694444,"San Francisco, CA"
Q3 of 2017,3.0,752.0,753.3333333333334,661.0,847.0,"Ashland, WV",-82.55611111,38.36694444,"San Jose, CA"
Q3 of 2017,15.0,517.0,591.9230769230769,11.0,1904.0,"New Haven, CT",-72.88833333,41.26527778,"San Francisco, CA"
Q3 of 2017,2.0,1109.0,1109.0,678.0,1540.0,"New Haven, CT",-72.88833333,41.26527778,"San Jose, CA"
Q3 of 2017,5.0,501.0,430.0,11.0,644.0,"Hays, KS",-99.27416667,38.84611111,"San Francisco, CA"
Q3 of 2017,1.0,448.0,448.0,448.0,448.0,"Hays, KS",-99.27416667,38.84611111,"San Jose, CA"
Q3 of 2017,52.0,563.5,602.0217391304348,11.0,1815.0,"Washington, DC",-77.4575,38.94166667,"Oakland, CA"
Q3 of 2017,2487.0,715.0,886.5281803542673,0.0,4509.0,"Washington, DC",-77.4575,38.94166667,"San Francisco, CA"
Q3 of 2017,144.0,533.0,542.3529411764706,0.0,1227.0,"Washington, DC",-77.4575,38.94166667,"San Jose, CA"
Q3 of 2017,10.0,493.0,606.0,401.0,1174.0,"Washington, DC",-77.4575,38.94166667,"Santa Rosa, CA"
Q3 of 2017,354.0,246.0,294.9793103448276,11.0,993.0,"Houston, TX",-95.34,29.98333333,"Oakland, CA"
Q3 of 2017,1053.0,571.0,704.2466765140325,0.0,2696.0,"Houston, TX",-95.34,29.98333333,"San Francisco, CA"
Q3 of 2017,179.0,498.5,562.3223684210526,0.0,1460.0,"Houston, TX",-95.34,29.98333333,"San Jose, CA"
Q3 of 2017,9.0,585.0,605.7777777777778,0.0,1102.0,"Houston, TX",-95.34,29.98333333,"Santa Rosa, CA"
Q3 of 2017,39.0,390.0,393.1875,11.0,821.0,"Wichita, KS",-97.43277778,37.65,"Oakland, CA"
Q3 of 2017,56.0,461.5,544.4814814814815,0.0,1884.0,"Wichita, KS",-97.43277778,37.65,"San Francisco, CA"
Q3 of 2017,32.0,506.0,542.8666666666667,11.0,1090.0,"Wichita, KS",-97.43277778,37.65,"San Jose, CA"
Q3 of 2017,1.0,459.0,459.0,459.0,459.0,"Wichita, KS",-97.43277778,37.65,"Santa Rosa, CA"
Q3 of 2017,132.0,197.0,268.65671641791045,64.0,1002.0,"Idaho Falls, ID",-112.06472222,43.51611111,"Oakland, CA"
Q3 of 2017,45.0,587.0,642.0888888888888,0.0,1436.0,"Idaho Falls, ID",-112.06472222,43.51611111,"San Francisco, CA"
Q3 of 2017,14.0,648.0,691.2307692307693,11.0,1507.0,"Idaho Falls, ID",-112.06472222,43.51611111,"San Jose, CA"
Q3 of 2017,1.0,791.0,791.0,791.0,791.0,"Wilmington, NC",-77.90388889,34.26694444,"Oakland, CA"
Q3 of 2017,72.0,576.0,627.304347826087,11.0,2085.0,"Wilmington, NC",-77.90388889,34.26694444,"San Francisco, CA"
Q3 of 2017,8.0,566.5,571.5,11.0,1131.0,"Wilmington, NC",-77.90388889,34.26694444,"San Jose, CA"
Q3 of 2017,3.0,598.0,606.6666666666666,562.0,660.0,"Iron Mountain/Kingsfd, MI",-88.11416667,45.81555556,"San Francisco, CA"
Q3 of 2017,1.0,477.0,477.0,477.0,477.0,"Iron Mountain/Kingsfd, MI",-88.11416667,45.81555556,"San Jose, CA"
Q3 of 2017,141.0,502.0,521.7538461538461,11.0,1188.0,"Indianapolis, IN",-86.28166667,39.72888889,"Oakland, CA"
Q3 of 2017,568.0,513.5,568.7234513274336,0.0,2989.0,"Indianapolis, IN",-86.28166667,39.72888889,"San Francisco, CA"
Q3 of 2017,169.0,487.0,474.656050955414,0.0,1124.0,"Indianapolis, IN",-86.28166667,39.72888889,"San Jose, CA"
Q3 of 2017,4.0,574.5,572.0,315.0,824.0,"Indianapolis, IN",-86.28166667,39.72888889,"Santa Rosa, CA"
Q3 of 2017,13.0,589.0,621.3636363636364,432.0,987.0,"International Falls, MN",-93.40416667,48.56305556,"San Francisco, CA"
Q3 of 2017,2.0,527.5,527.5,523.0,532.0,"International Falls, MN",-93.40416667,48.56305556,"San Jose, CA"
Q3 of 2017,3.0,195.0,186.0,133.0,230.0,"El Centro, CA",-115.57472222,32.83722222,"San Francisco, CA"
Q3 of 2017,7.0,555.0,616.8571428571429,433.0,914.0,"Williamsport, PA",-76.92055556,41.24222222,"San Francisco, CA"
Q3 of 2017,9.0,495.0,575.3333333333334,448.0,1245.0,"Williston, ND",-103.63611111,48.17611111,"San Francisco, CA"
Q3 of 2017,2.0,1195.0,1195.0,951.0,1439.0,"Williston, ND",-103.63611111,48.17611111,"San Jose, CA"
Q3 of 2017,19.0,545.0,512.6666666666666,11.0,1173.0,"Islip, NY",-73.10083333,40.79666667,"Oakland, CA"
Q3 of 2017,8.0,626.0,644.625,385.0,911.0,"Islip, NY",-73.10083333,40.79666667,"San Francisco, CA"
Q3 of 2017,6.0,431.0,415.8,11.0,702.0,"Islip, NY",-73.10083333,40.79666667,"San Jose, CA"
Q3 of 2017,79.0,640.0,762.3802816901408,0.0,5016.0,"Ithaca/Cortland, NY",-76.45805556,42.49027778,"San Francisco, CA"
Q3 of 2017,4.0,805.0,672.5,0.0,1080.0,"Ithaca/Cortland, NY",-76.45805556,42.49027778,"San Jose, CA"
Q3 of 2017,74.0,763.5,791.1857142857143,11.0,2376.0,"Hilo, HI",-155.05805556,19.72361111,"Oakland, CA"
Q3 of 2017,92.0,713.0,678.4142857142857,0.0,2161.0,"Hilo, HI",-155.05805556,19.72361111,"San Francisco, CA"
Q3 of 2017,62.0,659.0,693.2413793103449,11.0,1756.0,"Hilo, HI",-155.05805556,19.72361111,"San Jose, CA"
Q3 of 2017,40.0,615.0,634.3235294117648,11.0,1083.0,"Jackson, WY",-110.73694444,43.60666667,"Oakland, CA"
Q3 of 2017,282.0,623.0,654.0531914893617,0.0,2564.0,"Jackson, WY",-110.73694444,43.60666667,"San Francisco, CA"
Q3 of 2017,65.0,607.0,786.5344827586207,0.0,9999.0,"Jackson, WY",-110.73694444,43.60666667,"San Jose, CA"
Q3 of 2017,6.0,560.0,701.8333333333334,206.0,1481.0,"Jackson/Vicksburg, MS",-90.07583333,32.30972222,"Oakland, CA"
